seconds,level,variables,used,original,conflicts,learned,limit,agility,MB
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,7.5,217,90.4,57,34,33,1000,3.4,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,32,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,47,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,25,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,20,0,0,0.0,0.3
0.0,0.0,0,100.0,0,22,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,46,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,38,0,0,0.0,0.3
0.0,0.0,0,100.0,0,56,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,31,0,0,0.0,0.3
0.0,4.8,184,93.7,53,20,15,1000,2.6,0.3
0.0,0.0,0,100.0,0,33,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,23,0,0,0.0,0.3
0.0,0.0,0,100.0,0,29,0,0,0.0,0.3
0.0,0.0,0,100.0,0,34,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,36,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,42,0,0,0.0,0.3
0.0,0.0,0,100.0,0,23,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,44,0,0,0.0,0.3
0.0,0.0,0,100.0,0,23,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,23,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,38,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,32,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,25,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,23,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,45,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,39,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,5.8,198,96.6,56,35,20,1000,3.3,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,27,0,0,0.0,0.3
0.0,4.8,164,98.1,51,56,28,1000,4.1,0.3
0.0,0.0,0,100.0,0,17,0,0,0.0,0.3
0.0,0.0,0,100.0,0,33,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,5.3,165,88.1,48,14,3,1000,0.4,0.3
0.0,0.0,0,100.0,0,35,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,40,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,20,0,0,0.0,0.3
0.0,0.0,0,100.0,0,30,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,43,0,0,0.0,0.3
0.0,0.0,0,100.0,0,41,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,36,0,0,0.0,0.3
0.0,0.0,0,100.0,0,35,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,25,0,0,0.0,0.3
0.0,0.0,0,100.0,0,20,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,39,0,0,0.0,0.3
0.0,0.0,0,100.0,0,25,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,29,0,0,0.0,0.3
0.0,0.0,0,100.0,0,44,0,0,0.0,0.3
0.0,0.0,0,100.0,0,42,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,49,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,26,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,5.6,181,99.0,55,71,56,1000,7.8,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,22,0,0,0.0,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,0.0,0,100.0,0,40,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,22,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,30,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,39,0,0,0.0,0.3
0.0,0.0,0,100.0,0,42,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,33,0,0,0.0,0.3
0.0,0.0,0,100.0,0,37,0,0,0.0,0.3
0.0,0.0,0,100.0,0,37,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,27,0,0,0.0,0.3
0.0,0.0,0,100.0,0,29,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,22,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,26,0,0,0.0,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,37,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,5.9,174,88.2,49,30,14,1000,1.5,0.3
0.0,0.0,0,100.0,0,30,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,34,0,0,0.0,0.3
0.0,0.0,0,100.0,0,52,0,0,0.0,0.3
0.0,0.0,0,100.0,0,50,0,0,0.0,0.3
0.0,0.0,0,100.0,0,31,0,0,0.0,0.3
0.0,0.0,0,100.0,0,26,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,27,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,20,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,36,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,34,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,61,0,0,0.0,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,0.0,0,100.0,0,35,0,0,0.0,0.3
0.0,0.0,0,100.0,0,44,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,0.0,0,100.0,0,17,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,9.3,205,94.0,56,64,51,1000,5.5,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,17,0,0,0.0,0.3
0.0,0.0,0,100.0,0,39,0,0,0.0,0.3
0.0,0.0,0,100.0,0,23,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,25,0,0,0.0,0.3
0.0,0.0,0,100.0,0,27,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,22,0,0,0.0,0.3
0.0,0.0,0,100.0,0,49,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,33,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,35,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,25,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,39,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,32,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,30,0,0,0.0,0.3
0.0,0.0,0,100.0,0,33,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,17,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,40,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,41,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,20,0,0,0.0,0.3
0.0,0.0,0,100.0,0,42,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,3.1,185,90.4,54,11,8,1000,1.7,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,26,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,25,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,33,0,0,0.0,0.3
0.0,7.1,240,98.6,58,65,51,1000,6.4,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,36,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,22,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,36,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,20,0,0,0.0,0.3
0.0,0.0,0,100.0,0,65,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,78,0,0,0.0,0.3
0.0,0.0,0,100.0,0,32,0,0,0.0,0.3
0.0,0.0,0,100.0,0,45,0,0,0.0,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,3.0,194,81.6,54,8,1,1000,0.1,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,5,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,3.0,179,90.3,55,43,15,1000,2.8,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,24,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,31,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,4.6,194,91.8,53,36,24,1000,3.6,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,0.0,0,100.0,0,31,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,38,0,0,0.0,0.3
0.0,0.0,0,100.0,0,18,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,33,0,0,0.0,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,10,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,51,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,0.0,0,100.0,0,23,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,0.0,0,100.0,0,19,0,0,0.0,0.3
0.0,0.0,0,100.0,0,22,0,0,0.0,0.3
0.0,0.0,0,100.0,0,12,0,0,0.0,0.3
0.0,4.7,175,99.3,53,67,30,1000,4.6,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,37,0,0,0.0,0.3
0.0,0.0,0,100.0,0,28,0,0,0.0,0.3
0.0,0.0,0,100.0,0,8,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,26,0,0,0.0,0.3
0.0,0.0,0,100.0,0,7,0,0,0.0,0.3
0.0,0.0,0,100.0,0,6,0,0,0.0,0.3
0.0,0.0,0,100.0,0,14,0,0,0.0,0.3
0.0,0.0,0,100.0,0,32,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,61,0,0,0.0,0.3
0.0,0.0,0,100.0,0,20,0,0,0.0,0.3
0.0,0.0,0,100.0,0,1,0,0,0.0,0.3
0.0,0.0,0,100.0,0,16,0,0,0.0,0.3
0.0,0.0,0,100.0,0,38,0,0,0.0,0.3
0.0,0.0,0,100.0,0,23,0,0,0.0,0.3
0.0,0.0,0,100.0,0,13,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,6.3,241,94.9,61,100,88,1000,7.8,0.3
0.0,0.0,0,100.0,0,9,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,3,0,0,0.0,0.3
0.0,0.0,0,100.0,0,40,0,0,0.0,0.3
0.0,0.0,0,100.0,0,34,0,0,0.0,0.3
0.0,0.0,0,100.0,0,15,0,0,0.0,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,4.1,145,90.9,54,47,29,1000,3.6,0.3
0.0,0.0,0,100.0,0,2,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,21,0,0,0.0,0.3
0.0,0.0,0,100.0,0,33,0,0,0.0,0.3
0.0,0.0,0,100.0,0,4,0,0,0.0,0.3
0.0,0.0,0,100.0,0,29,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
0.0,0.0,0,100.0,0,11,0,0,0.0,0.3
